2015-02-21 22:05:01,"@ShawnMendes 
HI SHAWN
👼👼👼👼
I LOVE U
😻😻😻😻
FOLLOW ME PLEASE
🎈🎈🎈🎈
I BEG U SHAWN
😔😔😔😔
#NeverBeAloneVideo
💘💘💘💘
1472"
2015-02-21 22:05:01,“@ShawnMendes: Official #NeverBeAloneVideo is coming this week ! ❤️ http://t.co/C7QYQ70d5v” 😍😍
2015-02-21 22:05:01,RT @ShawnMendes: Official #NeverBeAloneVideo is coming this week ! Tweet &amp; if it trends we'll release a snippet of it tomorrow ! ❤️ http://…
2015-02-21 22:05:00,"@ShawnMendes When will I be lucky enough for you to follow me or answer a tweet of me? #NeverBeAloneVideo ily 💕 x1,692"
2015-02-21 22:05:00,"#NeverBeAloneVideo I can't wait to see it @ShawnMendes 
X12"
2015-02-21 22:05:00,OMGGG I'm proud I love you  follow me!? Please💕💕💜 @ShawnMendes  #NeverBeAloneVideo x229 http://t.co/1QHi3qPvzI
2015-02-21 22:05:00,"💕🍩💕🍩💕
@ShawnMendes
I love you more than anything in the whole world❤
please follow me🐥
#NeverBeAloneVideo
💕🍩💕🍩💕 x46"
2015-02-21 22:05:00,#NeverBeAloneVideo TREND #NeverBeAloneVideo TREND http://t.co/ZLl2c98KLf
2015-02-21 22:05:00,"⭐️⭐️
CMON GUYS LETS TREND IT 💗
SHAWN DESERVES IT 
#NeverBeAloneVideo 
⭐️⭐️
287"
2015-02-21 22:04:59,"👋Hi Shawn 
You're my king👑
Te amo mucho 💓
please 🙏🌟can u follow me? Is my dream😭 💤
Chile loves you!😚
#NeverBeAloneVideo
x22"
2015-02-21 22:04:59,RT @ShawnMendes: Official #NeverBeAloneVideo is coming this week ! Tweet &amp; if it trends we'll release a snippet of it tomorrow ! ❤️ http://…
2015-02-21 22:04:59,RT @ShawnMendes: Official #NeverBeAloneVideo is coming this week ! Tweet &amp; if it trends we'll release a snippet of it tomorrow ! ❤️ http://…
2015-02-21 22:04:59,@ShawnMendes Look !! #NeverBeAloneVideo is in the TT !! 😊❤ http://t.co/moiTUh8CIG
2015-02-21 22:04:59,#MendesArmy we rock 👊✌️ #NeverBeAloneVideo is already trending!! Yayyyy!! @ShawnMendes 13 http://t.co/ZsXDtrysLT
2015-02-21 22:04:59,RT @ShawnMendes: Official #NeverBeAloneVideo is coming this week ! Tweet &amp; if it trends we'll release a snippet of it tomorrow ! ❤️ http://…
2015-02-21 22:04:59,#NeverBeAloneVideo I get to see you in Nashville front row☺️
2015-02-21 22:04:58,"@ShawnMendes #NeverBeAloneVideo ILYSFM PLEASE SHAWN
#NeverBeAloneVideo 
#NeverBeAloneVideo 
#NeverBeAloneVideo 
#NeverBeAloneVideo 
61"
2015-02-21 22:04:58,RT @ShawnMendes: Official #NeverBeAloneVideo is coming this week ! Tweet &amp; if it trends we'll release a snippet of it tomorrow ! ❤️ http://…
